Sample Number (10 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),HeartRate (bpm),BloodOxygen (Sp02),BodyTemp (Celcius)
10118,1620318060725,33.0,97.0,27.0
10119,1620318060731,33.0,97.0,27.0
10120,1620318060773,33.0,97.0,27.0
10121,1620318060803,33.0,97.0,27.0
10122,1620318060818,33.0,97.0,27.0
10123,1620318060891,33.0,97.0,27.0
10124,1620318060894,33.0,97.0,27.0
10125,1620318060927,33.0,97.0,27.0
10126,1620318060931,33.0,97.0,27.0
10127,1620318060965,33.0,97.0,27.0
10128,1620318060999,33.0,97.0,27.0
10129,1620318061019,33.0,97.0,27.0
10130,1620318061068,33.0,97.0,27.0
10131,1620318061101,33.0,97.0,27.0
10132,1620318061104,33.0,97.0,27.0
10133,1620318061137,33.0,97.0,27.0
10134,1620318061171,33.0,97.0,27.0
10135,1620318061205,33.0,97.0,27.0
10136,1620318061236,33.0,97.0,27.0
10137,1620318061242,33.0,97.0,27.0
10138,1620318061281,33.0,97.0,27.0
10139,1620318061321,33.0,97.0,27.0
10140,1620318061325,33.0,97.0,27.0
10141,1620318061363,33.0,97.0,27.0
10142,1620318061398,33.0,97.0,27.0
10143,1620318061431,33.0,97.0,27.0
10144,1620318061452,33.0,97.0,27.0
10145,1620318061469,33.0,97.0,27.0
10146,1620318061503,33.0,97.0,27.0
10147,1620318061536,33.0,97.0,27.0
10148,1620318061555,33.0,97.0,27.0
10149,1620318061604,33.0,97.0,27.0
10150,1620318061608,33.0,97.0,27.0
10151,1620318061642,33.0,97.0,27.0
10152,1620318061674,33.0,97.0,27.0
10153,1620318061708,33.0,97.0,27.0
10154,1620318061736,33.0,97.0,27.0
10155,1620318061745,33.0,97.0,27.0
10156,1620318061779,33.0,97.0,27.0
10157,1620318061815,33.0,97.0,27.0
10158,1620318061848,33.0,97.0,27.0
10159,1620318061881,33.0,97.0,27.0
10160,1620318061883,33.0,97.0,27.0
10161,1620318061918,33.0,97.0,27.0
10162,1620318061953,33.0,97.0,27.0
10163,1620318061987,33.0,97.0,27.0
10164,1620318062020,33.0,97.0,27.0
10165,1620318062052,33.0,97.0,27.0
10166,1620318062056,33.0,97.0,27.0
10167,1620318062096,33.0,97.0,27.0
10168,1620318062171,33.0,97.0,27.0
10169,1620318062174,33.0,97.0,27.0
10170,1620318062176,33.0,97.0,27.0
10171,1620318062210,33.0,97.0,27.0
10172,1620318062244,33.0,97.0,27.0
10173,1620318062281,33.0,97.0,27.0
10174,1620318062283,33.0,97.0,27.0
10175,1620318062317,33.0,97.0,27.0
10176,1620318062353,33.0,97.0,27.0
10177,1620318062387,33.0,97.0,27.0
10178,1620318062420,33.0,97.0,27.0
10179,1620318062427,33.0,97.0,27.0
10180,1620318062463,33.0,97.0,27.0
10181,1620318062497,33.0,97.0,27.0
10182,1620318062534,33.0,97.0,27.0
10183,1620318062538,33.0,97.0,27.0
10184,1620318062571,33.0,97.0,27.0
10185,1620318062604,33.0,97.0,27.0
10186,1620318062646,33.0,97.0,27.0
10187,1620318062655,33.0,97.0,27.0
10188,1620318062688,33.0,97.0,27.0
10189,1620318062723,33.0,97.0,27.0
10190,1620318062755,33.0,97.0,27.0
10191,1620318062764,33.0,97.0,27.0
10192,1620318062799,33.0,97.0,27.0
10193,1620318062838,33.0,97.0,27.0
10194,1620318062874,33.0,97.0,27.0
10195,1620318062876,33.0,97.0,27.0
10196,1620318062914,33.0,97.0,27.0
10197,1620318062949,33.0,97.0,27.0
10198,1620318062981,33.0,97.0,27.0
10199,1620318062988,33.0,97.0,27.0
10200,1620318063022,33.0,97.0,27.0
10201,1620318063055,33.0,97.0,27.0
10202,1620318063090,33.0,97.0,27.0
10203,1620318063123,33.0,97.0,27.0
10204,1620318063133,33.0,97.0,27.0
10205,1620318063167,33.0,97.0,27.0
10206,1620318063202,33.0,97.0,27.0
10207,1620318063234,33.0,97.0,27.0
10208,1620318063245,33.0,97.0,27.0
10209,1620318063278,33.0,97.0,27.0
10210,1620318063315,33.0,97.0,27.0
10211,1620318063325,33.0,97.0,27.0
10212,1620318063363,33.0,97.0,27.0
10213,1620318063397,33.0,97.0,27.0
10214,1620318063451,33.0,97.0,27.0
10215,1620318063455,33.0,97.0,27.0
10216,1620318063487,33.0,97.0,27.0
10217,1620318063495,33.0,97.0,27.0
10218,1620318063529,33.0,97.0,27.0
10219,1620318063563,33.0,97.0,27.0
10220,1620318063596,33.0,97.0,27.0
10221,1620318063629,33.0,97.0,27.0
10222,1620318063664,33.0,97.0,27.0
10223,1620318063664,33.0,97.0,27.0
10224,1620318063705,33.0,97.0,27.0
10225,1620318063738,33.0,97.0,27.0
10226,1620318063770,33.0,97.0,27.0
10227,1620318063781,33.0,97.0,27.0
10228,1620318063814,33.0,97.0,27.0
10229,1620318063851,33.0,97.0,27.0
10230,1620318063863,33.0,97.0,27.0
10231,1620318063900,33.0,97.0,27.0
10232,1620318063934,33.0,97.0,27.0
10233,1620318063945,33.0,97.0,27.0
10234,1620318063977,33.0,97.0,27.0
10235,1620318064012,33.0,97.0,27.0
10236,1620318064046,33.0,97.0,27.0
10237,1620318064075,33.0,97.0,27.0
10238,1620318064084,33.0,97.0,27.0
10239,1620318064118,33.0,97.0,27.0
10240,1620318064152,33.0,97.0,27.0
10241,1620318064189,33.0,97.0,27.0
10242,1620318064196,33.0,97.0,27.0
10243,1620318064232,33.0,97.0,27.0
10244,1620318064267,33.0,97.0,27.0
10245,1620318064302,33.0,97.0,27.0
10246,1620318064327,33.0,97.0,27.0
10247,1620318064338,33.0,97.0,27.0
10248,1620318064372,33.0,97.0,27.0
10249,1620318064407,33.0,97.0,27.0
10250,1620318064440,33.0,97.0,27.0
10251,1620318064473,33.0,97.0,27.0
10252,1620318064481,33.0,97.0,27.0
10253,1620318064517,33.0,97.0,27.0
10254,1620318064551,33.0,97.0,27.0
10255,1620318064585,33.0,97.0,27.0
10256,1620318064587,33.0,97.0,27.0
10257,1620318064624,33.0,97.0,27.0
10258,1620318064657,33.0,97.0,27.0
10259,1620318064730,33.0,97.0,27.0
10260,1620318064734,33.0,97.0,27.0
10261,1620318064736,33.0,97.0,27.0
10262,1620318064770,33.0,97.0,27.0
10263,1620318064804,33.0,97.0,27.0
10264,1620318064843,33.0,97.0,27.0
10265,1620318064848,33.0,97.0,27.0
10266,1620318064889,33.0,97.0,27.0
10267,1620318064920,33.0,97.0,27.0
10268,1620318064929,33.0,97.0,27.0
10269,1620318064963,33.0,97.0,27.0
10270,1620318065000,33.0,97.0,27.0
10271,1620318065033,33.0,97.0,27.0
10272,1620318065054,33.0,97.0,27.0
10273,1620318065101,33.0,97.0,27.0
10274,1620318065104,33.0,97.0,27.0
10275,1620318065137,33.0,97.0,27.0
10276,1620318065170,33.0,97.0,27.0
10277,1620318065181,33.0,97.0,27.0
10278,1620318065220,33.0,97.0,27.0
10279,1620318065254,33.0,97.0,27.0
10280,1620318065288,33.0,97.0,27.0
10281,1620318065321,33.0,97.0,27.0
10282,1620318065324,33.0,97.0,27.0
10283,1620318065360,33.0,97.0,27.0
10284,1620318065397,33.0,97.0,27.0
10285,1620318065433,33.0,97.0,27.0
10286,1620318065454,33.0,97.0,27.0
10287,1620318065470,33.0,97.0,27.0
10288,1620318065504,33.0,97.0,27.0
10289,1620318065530,33.0,97.0,27.0
10290,1620318065548,33.0,97.0,27.0
10291,1620318065588,33.0,97.0,27.0
10292,1620318065622,33.0,97.0,27.0
10293,1620318065655,33.0,97.0,27.0
10294,1620318065690,33.0,97.0,27.0
10295,1620318065692,33.0,97.0,27.0
10296,1620318065727,33.0,97.0,27.0
10297,1620318065761,33.0,97.0,27.0
10298,1620318065795,33.0,97.0,27.0
10299,1620318065829,33.0,97.0,27.0
10300,1620318065855,33.0,97.0,27.0
10301,1620318065865,33.0,97.0,27.0
10302,1620318065899,33.0,97.0,27.0
10303,1620318065940,33.0,97.0,27.0
10304,1620318066002,33.0,97.0,27.0
10305,1620318066013,33.0,97.0,27.0
10306,1620318066015,33.0,97.0,27.0
10307,1620318066055,33.0,97.0,27.0
10308,1620318066059,33.0,97.0,27.0
10309,1620318066094,33.0,97.0,27.0
10310,1620318066129,33.0,97.0,27.0
10311,1620318066164,33.0,97.0,27.0
10312,1620318066166,33.0,97.0,27.0
10313,1620318066202,33.0,97.0,27.0
10314,1620318066236,33.0,97.0,27.0
10315,1620318066271,33.0,97.0,27.0
10316,1620318066306,33.0,97.0,27.0
10317,1620318066308,33.0,97.0,27.0
10318,1620318066347,33.0,97.0,27.0
10319,1620318066381,33.0,97.0,27.0
10320,1620318066416,33.0,97.0,27.0
10321,1620318066421,33.0,97.0,27.0
10322,1620318066457,33.0,97.0,27.0
10323,1620318066492,33.0,97.0,27.0
10324,1620318066524,33.0,97.0,27.0
10325,1620318066555,33.0,97.0,27.0
10326,1620318066592,33.0,97.0,27.0
10327,1620318066595,33.0,97.0,27.0
10328,1620318066630,33.0,97.0,27.0
10329,1620318066663,33.0,97.0,27.0
10330,1620318066698,33.0,97.0,27.0
10331,1620318066701,33.0,97.0,27.0
10332,1620318066742,33.0,97.0,27.0
10333,1620318066787,33.0,97.0,27.0
10334,1620318066793,33.0,97.0,27.0
10335,1620318066827,33.0,97.0,27.0
10336,1620318066860,33.0,97.0,27.0
10337,1620318066893,33.0,97.0,27.0
10338,1620318066913,33.0,97.0,27.0
10339,1620318066930,33.0,97.0,27.0
10340,1620318066964,33.0,97.0,27.0
10341,1620318067030,33.0,97.0,27.0
10342,1620318067030,33.0,97.0,27.0
10343,1620318067066,33.0,97.0,27.0
10344,1620318067067,33.0,97.0,27.0
10345,1620318067108,33.0,97.0,27.0
10346,1620318067143,33.0,97.0,27.0
10347,1620318067175,33.0,97.0,27.0
10348,1620318067179,33.0,97.0,27.0
10349,1620318067219,33.0,97.0,27.0
10350,1620318067291,33.0,97.0,27.0
10351,1620318067294,33.0,97.0,27.0
10352,1620318067296,33.0,97.0,27.0
10353,1620318067331,33.0,97.0,27.0
10354,1620318067364,33.0,97.0,27.0
10355,1620318067399,33.0,97.0,27.0
10356,1620318067432,33.0,97.0,27.0
10357,1620318067434,33.0,97.0,27.0
10358,1620318067471,33.0,97.0,27.0
10359,1620318067505,33.0,97.0,27.0
10360,1620318067539,33.0,97.0,27.0
10361,1620318067573,33.0,97.0,27.0
10362,1620318067576,33.0,97.0,27.0
10363,1620318067609,33.0,97.0,27.0
10364,1620318067644,33.0,97.0,27.0
10365,1620318067678,33.0,97.0,27.0
10366,1620318067714,33.0,97.0,27.0
10367,1620318067717,33.0,97.0,27.0
10368,1620318067752,33.0,97.0,27.0
10369,1620318067786,33.0,97.0,27.0
10370,1620318067820,33.0,97.0,27.0
10371,1620318067840,33.0,97.0,27.0
10372,1620318067857,33.0,97.0,27.0
10373,1620318067890,33.0,97.0,27.0
10374,1620318067925,33.0,97.0,27.0
10375,1620318067960,33.0,97.0,27.0
10376,1620318067993,33.0,97.0,27.0
10377,1620318068028,33.0,97.0,27.0
10378,1620318068030,33.0,97.0,27.0
10379,1620318068066,33.0,97.0,27.0
10380,1620318068098,33.0,97.0,27.0
10381,1620318068137,33.0,97.0,27.0
10382,1620318068140,33.0,97.0,27.0
10383,1620318068181,33.0,97.0,27.0
10384,1620318068190,33.0,97.0,27.0
10385,1620318068231,33.0,97.0,27.0
10386,1620318068263,33.0,97.0,27.0
10387,1620318068298,33.0,97.0,27.0
10388,1620318068332,33.0,97.0,27.0
10389,1620318068335,33.0,97.0,27.0
10390,1620318068376,33.0,97.0,27.0
10391,1620318068411,33.0,97.0,27.0
10392,1620318068448,33.0,97.0,27.0
10393,1620318068473,33.0,97.0,27.0
10394,1620318068485,33.0,97.0,27.0
10395,1620318068558,33.0,97.0,27.0
10396,1620318068561,33.0,97.0,27.0
10397,1620318068577,33.0,97.0,27.0
10398,1620318068614,33.0,97.0,27.0
10399,1620318068617,33.0,97.0,27.0
10400,1620318068656,33.0,97.0,27.0
10401,1620318068690,33.0,97.0,27.0
10402,1620318068724,33.0,97.0,27.0
10403,1620318068757,33.0,97.0,27.0
10404,1620318068761,33.0,97.0,27.0
10405,1620318068794,33.0,97.0,27.0
10406,1620318068829,33.0,97.0,27.0
10407,1620318068862,33.0,97.0,27.0
10408,1620318068897,33.0,97.0,27.0
10409,1620318068901,33.0,97.0,27.0
10410,1620318068939,33.0,97.0,27.0
10411,1620318068973,33.0,97.0,27.0
10412,1620318069007,33.0,97.0,27.0
10413,1620318069040,33.0,97.0,27.0
10414,1620318069042,33.0,97.0,27.0
10415,1620318069083,33.0,97.0,27.0
10416,1620318069105,33.0,97.0,27.0
10417,1620318069124,33.0,97.0,27.0
10418,1620318069163,33.0,97.0,27.0
10419,1620318069197,33.0,97.0,27.0
10420,1620318069230,33.0,97.0,27.0
10421,1620318069258,33.0,97.0,27.0
10422,1620318069268,33.0,97.0,27.0
10423,1620318069306,33.0,97.0,27.0
10424,1620318069340,33.0,97.0,27.0
10425,1620318069373,33.0,97.0,27.0
10426,1620318069376,33.0,97.0,27.0
10427,1620318069415,33.0,97.0,27.0
10428,1620318069450,33.0,97.0,27.0
10429,1620318069484,33.0,97.0,27.0
10430,1620318069494,33.0,97.0,27.0
10431,1620318069529,33.0,97.0,27.0
10432,1620318069562,33.0,97.0,27.0
10433,1620318069597,33.0,97.0,27.0
10434,1620318069631,33.0,97.0,27.0
10435,1620318069634,33.0,97.0,27.0
10436,1620318069673,33.0,97.0,27.0
10437,1620318069707,33.0,97.0,27.0
10438,1620318069741,33.0,97.0,27.0
10439,1620318069750,33.0,97.0,27.0
10440,1620318069783,33.0,97.0,27.0
10441,1620318069851,33.0,97.0,27.0
10442,1620318069854,33.0,97.0,27.0
10443,1620318069884,33.0,97.0,27.0
10444,1620318069890,33.0,97.0,27.0
10445,1620318069923,33.0,97.0,27.0
10446,1620318069958,33.0,97.0,27.0
10447,1620318069991,33.0,97.0,27.0
10448,1620318069996,33.0,97.0,27.0
10449,1620318070035,33.0,97.0,27.0
10450,1620318070069,33.0,97.0,27.0
10451,1620318070103,33.0,97.0,27.0
10452,1620318070108,33.0,97.0,27.0
10453,1620318070149,33.0,97.0,27.0
10454,1620318070182,33.0,97.0,27.0
10455,1620318070217,33.0,97.0,27.0
10456,1620318070229,33.0,97.0,27.0
10457,1620318070268,33.0,97.0,27.0
10458,1620318070297,33.0,97.0,27.0
10459,1620318070340,33.0,97.0,27.0
10460,1620318070345,33.0,97.0,27.0
10461,1620318070379,33.0,97.0,27.0
10462,1620318070414,33.0,97.0,27.0
10463,1620318070447,33.0,97.0,27.0
10464,1620318070450,33.0,97.0,27.0
10465,1620318070491,33.0,97.0,27.0
10466,1620318070531,33.0,97.0,27.0
10467,1620318070565,33.0,97.0,27.0
10468,1620318070568,33.0,97.0,27.0
10469,1620318070604,33.0,97.0,27.0
10470,1620318070637,33.0,97.0,27.0
10471,1620318070672,33.0,97.0,27.0
10472,1620318070675,33.0,97.0,27.0
10473,1620318070712,33.0,97.0,27.0
10474,1620318070745,33.0,97.0,27.0
10475,1620318070781,33.0,97.0,27.0
10476,1620318070781,33.0,97.0,27.0
10477,1620318070825,33.0,97.0,27.0
10478,1620318070859,33.0,97.0,27.0
10479,1620318070894,33.0,97.0,27.0
10480,1620318070897,33.0,97.0,27.0
10481,1620318070934,33.0,97.0,27.0
10482,1620318070968,33.0,97.0,27.0
10483,1620318071000,33.0,97.0,27.0
10484,1620318071035,33.0,97.0,27.0
10485,1620318071068,33.0,97.0,27.0
10486,1620318071070,33.0,97.0,27.0
10487,1620318071132,33.0,97.0,27.0
10488,1620318071134,33.0,97.0,27.0
10489,1620318071170,33.0,97.0,27.0
10490,1620318071197,33.0,97.0,27.0
10491,1620318071240,33.0,97.0,27.0
10492,1620318071244,33.0,97.0,27.0
10493,1620318071278,33.0,97.0,27.0
10494,1620318071313,33.0,97.0,27.0
10495,1620318071347,33.0,97.0,27.0
10496,1620318071381,33.0,97.0,27.0
10497,1620318071384,33.0,97.0,27.0
10498,1620318071423,33.0,97.0,27.0
10499,1620318071459,33.0,97.0,27.0
10500,1620318071462,33.0,97.0,27.0
10501,1620318071496,33.0,97.0,27.0
10502,1620318071530,33.0,97.0,27.0
10503,1620318071564,33.0,97.0,27.0
10504,1620318071597,33.0,97.0,27.0
10505,1620318071632,33.0,97.0,27.0
10506,1620318071634,33.0,97.0,27.0
10507,1620318071675,33.0,97.0,27.0
10508,1620318071709,33.0,97.0,27.0
10509,1620318071743,33.0,97.0,27.0
10510,1620318071777,33.0,97.0,27.0
10511,1620318071790,33.0,97.0,27.0
10512,1620318071820,33.0,97.0,27.0
10513,1620318071855,33.0,97.0,27.0
10514,1620318071859,33.0,97.0,27.0
10515,1620318071898,33.0,97.0,27.0
10516,1620318071932,33.0,97.0,27.0
10517,1620318071970,33.0,97.0,27.0
10518,1620318071974,33.0,97.0,27.0
10519,1620318072013,33.0,97.0,27.0
10520,1620318072047,33.0,97.0,27.0
10521,1620318072081,33.0,97.0,27.0
10522,1620318072083,33.0,97.0,27.0
10523,1620318072121,33.0,97.0,27.0
10524,1620318072156,33.0,97.0,27.0
10525,1620318072190,33.0,97.0,27.0
10526,1620318072224,33.0,97.0,27.0
10527,1620318072226,33.0,97.0,27.0
10528,1620318072262,33.0,97.0,27.0
10529,1620318072295,33.0,97.0,27.0
10530,1620318072335,33.0,97.0,27.0
10531,1620318072338,33.0,97.0,27.0
10532,1620318072413,33.0,97.0,27.0
10533,1620318072415,33.0,97.0,27.0
10534,1620318072453,33.0,97.0,27.0
10535,1620318072456,33.0,97.0,27.0
10536,1620318072496,33.0,97.0,27.0
10537,1620318072536,33.0,97.0,27.0
10538,1620318072539,33.0,97.0,27.0
10539,1620318072573,33.0,97.0,27.0
10540,1620318072608,33.0,97.0,27.0
10541,1620318072648,33.0,97.0,27.0
10542,1620318072681,33.0,97.0,27.0
10543,1620318072683,33.0,97.0,27.0
10544,1620318072718,33.0,97.0,27.0
10545,1620318072752,33.0,97.0,27.0
10546,1620318072786,33.0,97.0,27.0
10547,1620318072815,33.0,97.0,27.0
10548,1620318072822,33.0,97.0,27.0
10549,1620318072857,33.0,97.0,27.0
10550,1620318072892,33.0,97.0,27.0
10551,1620318072915,33.0,97.0,27.0
10552,1620318072959,33.0,97.0,27.0
10553,1620318072992,33.0,97.0,27.0
10554,1620318072994,33.0,97.0,27.0
10555,1620318073029,33.0,97.0,27.0
10556,1620318073063,33.0,97.0,27.0
10557,1620318073096,33.0,97.0,27.0
10558,1620318073100,33.0,97.0,27.0
10559,1620318073134,33.0,97.0,27.0
10560,1620318073169,33.0,97.0,27.0
10561,1620318073202,33.0,97.0,27.0
10562,1620318073237,33.0,97.0,27.0
10563,1620318073239,33.0,97.0,27.0
10564,1620318073278,33.0,97.0,27.0
10565,1620318073313,33.0,97.0,27.0
10566,1620318073346,33.0,97.0,27.0
10567,1620318073380,33.0,97.0,27.0
10568,1620318073382,33.0,97.0,27.0
10569,1620318073417,33.0,97.0,27.0
10570,1620318073450,33.0,97.0,27.0
10571,1620318073487,33.0,97.0,27.0
10572,1620318073519,33.0,97.0,27.0
10573,1620318073522,33.0,97.0,27.0
10574,1620318073556,33.0,97.0,27.0
10575,1620318073590,33.0,97.0,27.0
10576,1620318073623,33.0,97.0,27.0
10577,1620318073677,33.0,97.0,27.0
10578,1620318073692,33.0,97.0,27.0
10579,1620318073695,33.0,97.0,27.0
10580,1620318073734,33.0,97.0,27.0
10581,1620318073770,33.0,97.0,27.0
10582,1620318073802,33.0,97.0,27.0
10583,1620318073807,33.0,97.0,27.0
10584,1620318073841,33.0,97.0,27.0
10585,1620318073875,33.0,97.0,27.0
10586,1620318073902,33.0,97.0,27.0
10587,1620318073917,33.0,97.0,27.0
10588,1620318073956,33.0,97.0,27.0
10589,1620318073990,33.0,97.0,27.0
10590,1620318074024,33.0,97.0,27.0
10591,1620318074027,33.0,97.0,27.0
10592,1620318074068,33.0,97.0,27.0
10593,1620318074101,33.0,97.0,27.0
10594,1620318074122,33.0,97.0,27.0
10595,1620318074170,33.0,97.0,27.0
10596,1620318074174,33.0,97.0,27.0
10597,1620318074208,33.0,97.0,27.0
10598,1620318074240,33.0,97.0,27.0
10599,1620318074274,33.0,97.0,27.0
10600,1620318074303,33.0,97.0,27.0
10601,1620318074342,33.0,97.0,27.0
10602,1620318074346,33.0,97.0,27.0
10603,1620318074381,33.0,97.0,27.0
10604,1620318074414,33.0,97.0,27.0
10605,1620318074447,33.0,97.0,27.0
10606,1620318074482,33.0,97.0,27.0
10607,1620318074485,33.0,97.0,27.0
10608,1620318074526,33.0,97.0,27.0
10609,1620318074561,33.0,97.0,27.0
10610,1620318074595,33.0,97.0,27.0
10611,1620318074603,33.0,97.0,27.0
10612,1620318074638,33.0,97.0,27.0
10613,1620318074672,33.0,97.0,27.0
10614,1620318074704,33.0,97.0,27.0
10615,1620318074710,33.0,97.0,27.0
10616,1620318074743,33.0,97.0,27.0
10617,1620318074778,33.0,97.0,27.0
10618,1620318074804,33.0,97.0,27.0
10619,1620318074845,55.0,95.0,27.0
10620,1620318074849,55.0,95.0,27.0
10621,1620318074889,55.0,95.0,27.0
10622,1620318074964,55.0,95.0,27.0
10623,1620318074966,55.0,95.0,27.0
10624,1620318074976,55.0,95.0,27.0
10625,1620318075009,55.0,95.0,27.0
10626,1620318075044,55.0,95.0,27.0
10627,1620318075046,55.0,95.0,27.0
10628,1620318075080,55.0,95.0,27.0
10629,1620318075114,55.0,95.0,27.0
10630,1620318075149,55.0,95.0,27.0
10631,1620318075158,55.0,95.0,27.0
10632,1620318075193,55.0,95.0,27.0
10633,1620318075225,55.0,95.0,27.0
10634,1620318075262,55.0,95.0,27.0
10635,1620318075270,55.0,95.0,27.0
10636,1620318075305,55.0,95.0,27.0
10637,1620318075338,55.0,95.0,27.0
10638,1620318075373,55.0,95.0,27.0
10639,1620318075407,55.0,95.0,27.0
10640,1620318075409,55.0,95.0,27.0
10641,1620318075444,55.0,95.0,27.0
10642,1620318075479,55.0,95.0,27.0
10643,1620318075513,55.0,95.0,27.0
10644,1620318075548,55.0,95.0,27.0
10645,1620318075551,55.0,95.0,27.0
10646,1620318075589,55.0,95.0,27.0
10647,1620318075623,55.0,95.0,27.0
10648,1620318075657,55.0,95.0,27.0
10649,1620318075691,55.0,95.0,27.0
10650,1620318075695,55.0,95.0,27.0
10651,1620318075728,55.0,95.0,27.0
10652,1620318075761,55.0,95.0,27.0
10653,1620318075795,55.0,95.0,27.0
10654,1620318075828,55.0,95.0,27.0
10655,1620318075857,55.0,95.0,27.0
10656,1620318075867,55.0,95.0,27.0
10657,1620318075904,55.0,95.0,27.0
10658,1620318075937,55.0,95.0,27.0
10659,1620318075968,55.0,95.0,27.0
10660,1620318075978,55.0,95.0,27.0
10661,1620318076013,55.0,95.0,27.0
10662,1620318076047,55.0,95.0,27.0
10663,1620318076082,55.0,95.0,27.0
10664,1620318076111,55.0,95.0,27.0
10665,1620318076149,55.0,95.0,27.0
10666,1620318076152,55.0,95.0,27.0
10667,1620318076187,55.0,95.0,27.0
10668,1620318076251,55.0,95.0,27.0
10669,1620318076253,55.0,95.0,27.0
10670,1620318076282,55.0,95.0,27.0
10671,1620318076321,55.0,95.0,27.0
10672,1620318076324,55.0,95.0,27.0
10673,1620318076358,55.0,95.0,27.0
10674,1620318076392,55.0,95.0,27.0
10675,1620318076431,55.0,95.0,27.0
10676,1620318076434,55.0,95.0,27.0
10677,1620318076469,55.0,95.0,27.0
10678,1620318076503,55.0,95.0,27.0
10679,1620318076535,55.0,95.0,27.0
10680,1620318076566,55.0,95.0,27.0
10681,1620318076574,55.0,95.0,27.0
10682,1620318076607,55.0,95.0,27.0
10683,1620318076643,55.0,95.0,27.0
10684,1620318076676,55.0,95.0,27.0
10685,1620318076707,55.0,95.0,27.0
10686,1620318076712,55.0,95.0,27.0
10687,1620318076746,55.0,95.0,27.0
10688,1620318076781,55.0,95.0,27.0
10689,1620318076815,55.0,95.0,27.0
10690,1620318076848,55.0,95.0,27.0
10691,1620318076851,55.0,95.0,27.0
10692,1620318076893,55.0,95.0,27.0
10693,1620318076925,55.0,95.0,27.0
10694,1620318076960,55.0,95.0,27.0
10695,1620318076967,55.0,95.0,27.0
10696,1620318077002,55.0,95.0,27.0
10697,1620318077035,55.0,95.0,27.0
10698,1620318077069,55.0,95.0,27.0
10699,1620318077103,55.0,95.0,27.0
10700,1620318077114,55.0,95.0,27.0
10701,1620318077148,55.0,95.0,27.0
10702,1620318077182,55.0,95.0,27.0
10703,1620318077216,55.0,95.0,27.0
10704,1620318077218,55.0,95.0,27.0
10705,1620318077253,55.0,95.0,27.0
10706,1620318077287,55.0,95.0,27.0
10707,1620318077321,55.0,95.0,27.0
10708,1620318077354,55.0,95.0,27.0
10709,1620318077387,55.0,95.0,27.0
10710,1620318077391,55.0,95.0,27.0
10711,1620318077431,55.0,95.0,27.0
10712,1620318077466,55.0,95.0,27.0
10713,1620318077474,55.0,95.0,27.0
10714,1620318077531,55.0,95.0,27.0
10715,1620318077538,55.0,95.0,27.0
10716,1620318077574,55.0,95.0,27.0
10717,1620318077607,55.0,95.0,27.0
10718,1620318077643,55.0,95.0,27.0
10719,1620318077645,55.0,95.0,27.0
10720,1620318077679,55.0,95.0,27.0
